,kWh,num_time,phase
873,891.25,1645344000000000000,0
874,370.0,1645358400000000000,0
875,380.0,1645362000000000000,0
876,343.25,1645365600000000000,0
877,337.0,1645369200000000000,0
878,342.75,1645372800000000000,0
879,371.25,1645376400000000000,0
880,346.0,1645380000000000000,0
881,367.5,1645383600000000000,0
882,387.25,1645387200000000000,0
883,323.0,1645390800000000000,0
884,321.5,1645394400000000000,0
885,332.0,1645398000000000000,0
886,854.75,1645412400000000000,0
887,904.25,1645416000000000000,0
888,820.75,1645419600000000000,0
889,789.0,1645423200000000000,0
890,869.5,1645426800000000000,0
891,856.5,1645430400000000000,0
892,887.0,1645434000000000000,0
893,877.5,1645441200000000000,0
894,910.25,1645444800000000000,0
895,907.25,1645448400000000000,0
896,906.0,1645452000000000000,0
897,881.5,1645455600000000000,0
898,906.25,1645462800000000000,0
899,366.25,1645480800000000000,0
900,893.75,1645498800000000000,0
901,894.25,1645506000000000000,0
902,876.25,1645509600000000000,0
903,841.5,1645516800000000000,0
904,821.0,1645520400000000000,0
905,867.5,1645524000000000000,0
906,794.5,1645527600000000000,0
907,895.25,1645531200000000000,0
908,897.0,1645538400000000000,0
909,865.75,1645542000000000000,0
910,352.0,1645567200000000000,0
911,385.5,1645570800000000000,0
912,909.25,1645585200000000000,0
913,901.25,1645588800000000000,0
914,881.0,1645596000000000000,0
915,917.0,1645599600000000000,0
916,922.0,1645603200000000000,0
917,886.0,1645610400000000000,0
918,809.0,1645614000000000000,0
919,917.25,1645621200000000000,0
920,375.0,1645653600000000000,0
921,383.75,1645657200000000000,0
922,915.25,1645682400000000000,0
923,919.75,1645689600000000000,0
924,909.25,1645696800000000000,0
925,827.25,1645700400000000000,0
926,906.5,1645714800000000000,0
927,370.75,1645740000000000000,0
928,921.5,1645765200000000000,0
929,864.0,1645768800000000000,0
930,915.0,1645772400000000000,0
931,870.5,1645783200000000000,0
932,823.0,1645786800000000000,0
933,903.5,1645794000000000000,0
934,901.75,1645797600000000000,0
935,889.0,1645801200000000000,0
936,898.75,1645804800000000000,0
937,372.5,1645826400000000000,0
938,373.75,1645830000000000000,0
939,918.25,1645848000000000000,0
940,833.75,1645873200000000000,0
941,902.0,1645880400000000000,0
942,889.25,1645887600000000000,0
943,372.25,1645909200000000000,0
944,358.5,1645912800000000000,0
945,354.5,1645916400000000000,0
946,417.75,1645920000000000000,0
947,399.0,1645923600000000000,0
948,389.75,1645927200000000000,0
949,395.75,1645930800000000000,0
950,433.75,1645934400000000000,0
951,393.5,1645938000000000000,0
952,391.75,1645941600000000000,0
953,388.75,1645945200000000000,0
954,423.0,1645948800000000000,0
955,391.0,1645952400000000000,0
956,388.25,1645956000000000000,0
957,389.5,1645959600000000000,0
958,327.75,1645963200000000000,0
959,329.5,1645966800000000000,0
960,364.0,1645970400000000000,0
961,331.0,1645974000000000000,0
962,336.75,1645977600000000000,0
963,346.5,1645981200000000000,0
964,393.0,1645984800000000000,0
965,370.25,1645988400000000000,0
966,363.5,1645992000000000000,0
967,329.5,1645995600000000000,0
968,359.25,1645999200000000000,0
969,356.0,1646002800000000000,0
970,910.25,1646028000000000000,0
971,880.5,1646031600000000000,0
972,894.5,1646035200000000000,0
973,920.25,1646042400000000000,0
974,814.0,1646046000000000000,0
975,913.0,1646053200000000000,0
976,920.5,1646056800000000000,0
977,899.75,1646060400000000000,0
978,922.0,1646071200000000000,0
979,421.5625,1646078400000000000,0
981,708.5,1646085600000000000,0
982,457.75,1646089200000000000,0
983,356.5,1646092800000000000,0
984,368.25,1646096400000000000,0
985,855.5,1646118000000000000,0
986,822.5,1646121600000000000,0
987,900.5,1646128800000000000,0
988,905.25,1646132400000000000,0
989,896.25,1646136000000000000,0
990,898.0,1646139600000000000,0
991,881.0,1646143200000000000,0
992,895.5,1646146800000000000,0
993,881.5,1646154000000000000,0
994,882.25,1646157600000000000,0
995,853.25,1646161200000000000,0
996,850.75,1646164800000000000,0
997,818.25,1646168400000000000,0
998,366.0,1646179200000000000,0
999,413.0,1646182800000000000,0
1000,414.75,1646186400000000000,0
1001,897.5,1646200800000000000,0
1002,915.5,1646204400000000000,0
1003,891.5,1646208000000000000,0
1004,900.25,1646215200000000000,0
1005,909.0,1646218800000000000,0
1006,831.0,1646226000000000000,0
1007,884.5,1646229600000000000,0
1008,872.25,1646233200000000000,0
1009,906.25,1646236800000000000,0
1010,905.25,1646244000000000000,0
1011,892.25,1646247600000000000,0
1012,918.0,1646251200000000000,0
1013,369.0,1646265600000000000,0
1014,432.25,1646269200000000000,0
1015,920.75,1646287200000000000,0
1016,907.5,1646294400000000000,0
1017,924.0,1646305200000000000,0
1018,833.25,1646312400000000000,0
1019,910.25,1646316000000000000,0
1020,908.0,1646319600000000000,0
1021,885.5,1646326800000000000,0
1022,918.5,1646330400000000000,0
1023,414.25,1646352000000000000,0
1024,392.0,1646355600000000000,0
1025,891.75,1646370000000000000,0
1026,889.5,1646373600000000000,0
1027,922.0,1646377200000000000,0
1028,901.5,1646380800000000000,0
1029,890.25,1646388000000000000,0
1030,920.25,1646391600000000000,0
1031,830.25,1646398800000000000,0
1032,907.0,1646402400000000000,0
1033,913.0,1646406000000000000,0
1034,916.0,1646416800000000000,0
1035,913.5,1646420400000000000,0
1036,912.0,1646424000000000000,0
1037,331.0,1646434800000000000,0
1038,346.75,1646438400000000000,0
1039,318.5,1646442000000000000,0
1040,340.25,1646445600000000000,0
1041,352.75,1646449200000000000,0
1042,365.75,1646452800000000000,0
1043,310.5,1646456400000000000,0
1044,307.75,1646460000000000000,0
1045,300.75,1646463600000000000,0
1046,301.5,1646467200000000000,0
1047,324.75,1646470800000000000,0
1048,296.25,1646474400000000000,0
1049,298.0,1646478000000000000,0
1050,323.25,1646481600000000000,0
1051,297.0,1646485200000000000,0
1052,298.25,1646488800000000000,0
1053,297.5,1646492400000000000,0
1054,322.75,1646496000000000000,0
1055,300.75,1646499600000000000,0
1056,299.75,1646503200000000000,0
1057,300.5,1646506800000000000,0
1058,327.5,1646510400000000000,0
1059,300.0,1646514000000000000,0
1060,297.5,1646517600000000000,0
1061,305.0,1646521200000000000,0
1062,327.25,1646524800000000000,0
1063,297.75,1646528400000000000,0
1064,321.25,1646532000000000000,0
1065,333.5,1646535600000000000,0
1066,368.75,1646539200000000000,0
1067,330.5,1646542800000000000,0
1068,334.0,1646546400000000000,0
1069,362.75,1646550000000000000,0
1070,337.75,1646553600000000000,0
1071,333.0,1646557200000000000,0
1072,335.0,1646560800000000000,0
1073,334.75,1646564400000000000,0
1074,367.25,1646568000000000000,0
1075,329.75,1646571600000000000,0
1076,328.0,1646575200000000000,0
1077,359.75,1646578800000000000,0
1078,329.75,1646582400000000000,0
1079,331.75,1646586000000000000,0
1080,335.0,1646589600000000000,0
1081,364.75,1646593200000000000,0
1082,331.5,1646596800000000000,0
1083,355.5,1646600400000000000,0
1084,382.25,1646604000000000000,0
1085,323.25,1646607600000000000,0
1086,321.75,1646611200000000000,0
1087,324.25,1646614800000000000,0
1088,349.75,1646618400000000000,0
1089,397.25,1646622000000000000,0
1090,376.25,1646625600000000000,0
1091,386.0,1646629200000000000,0
1092,400.75,1646632800000000000,0
1093,341.5,1646636400000000000,0
1094,344.25,1646640000000000000,0
1095,351.75,1646643600000000000,0
1096,353.5,1646647200000000000,0
1097,392.0,1646650800000000000,0
1098,362.0,1646654400000000000,0
1099,353.25,1646658000000000000,0
1100,347.0,1646661600000000000,0
1101,371.75,1646665200000000000,0
1102,342.0,1646668800000000000,0
1103,347.0,1646672400000000000,0
1104,389.5,1646676000000000000,0
1105,356.0,1646679600000000000,0
1106,360.5,1646683200000000000,0
1107,345.75,1646686800000000000,0
1108,378.25,1646690400000000000,0
1109,349.25,1646694000000000000,0
1110,340.5,1646697600000000000,0
1111,346.75,1646701200000000000,0
1112,909.0,1646719200000000000,0
1113,911.0,1646722800000000000,0
1114,886.25,1646726400000000000,0
1115,903.75,1646733600000000000,0
1116,904.5,1646737200000000000,0
1117,892.25,1646740800000000000,0
1118,808.5,1646744400000000000,0
1119,911.25,1646748000000000000,0
1120,909.25,1646755200000000000,0
1121,894.5,1646758800000000000,0
1122,394.5,1646784000000000000,0
1123,466.75,1646787600000000000,0
1124,456.0,1646791200000000000,0
1125,901.25,1646802000000000000,0
1126,863.5,1646805600000000000,0
1127,876.5,1646809200000000000,0
1128,877.0,1646812800000000000,0
1129,904.25,1646820000000000000,0
1130,900.5,1646823600000000000,0
1131,888.75,1646827200000000000,0
1132,887.25,1646830800000000000,0
1133,923.25,1646834400000000000,0
1134,884.5,1646838000000000000,0
1135,882.75,1646841600000000000,0
1136,865.25,1646845200000000000,0
1137,869.75,1646852400000000000,0
1138,891.0,1646856000000000000,0
1139,882.75,1646859600000000000,0
1140,368.5,1646870400000000000,0
1141,425.75,1646874000000000000,0
1142,904.0,1646892000000000000,0
1143,920.25,1646895600000000000,0
1144,898.5,1646902800000000000,0
1145,907.25,1646906400000000000,0
1146,905.5,1646910000000000000,0
1147,783.5,1646917200000000000,0
1148,882.25,1646920800000000000,0
1149,903.75,1646928000000000000,0
1150,875.75,1646931600000000000,0
1151,906.0,1646935200000000000,0
1152,904.5,1646942400000000000,0
1153,370.75,1646956800000000000,0
1154,433.0,1646960400000000000,0
1155,442.75,1646964000000000000,0
1156,890.75,1646978400000000000,0
1157,901.0,1646982000000000000,0
1158,869.0,1646985600000000000,0
1159,902.75,1646989200000000000,0
1160,905.0,1647000000000000000,0
1161,818.0,1647003600000000000,0
1162,917.25,1647007200000000000,0
1163,908.5,1647010800000000000,0
1164,869.0,1647018000000000000,0
1165,899.25,1647021600000000000,0
1166,903.25,1647025200000000000,0
1167,392.25,1647046800000000000,0
1168,878.75,1647072000000000000,0
1169,890.0,1647075600000000000,0
1170,906.25,1647082800000000000,0
1171,879.0,1647086400000000000,0
1172,902.5,1647090000000000000,0
1173,896.75,1647093600000000000,0
1174,909.25,1647097200000000000,0
1175,923.0,1647111600000000000,0
1176,912.5,1647115200000000000,0
1177,384.25,1647126000000000000,0
1178,379.5,1647129600000000000,0
1179,374.75,1647133200000000000,0
1180,402.0,1647136800000000000,0
1181,370.0,1647140400000000000,0
1182,371.5,1647144000000000000,0
1183,407.0,1647147600000000000,0
1184,368.75,1647151200000000000,0
1185,369.5,1647154800000000000,0
1186,407.25,1647158400000000000,0
1187,365.5,1647162000000000000,0
1188,364.25,1647165600000000000,0
1189,408.0,1647169200000000000,0
1190,363.25,1647172800000000000,0
1191,332.75,1647176400000000000,0
1192,310.75,1647180000000000000,0
1193,298.75,1647183600000000000,0
1194,303.25,1647187200000000000,0
1195,325.25,1647190800000000000,0
1196,297.75,1647194400000000000,0
1197,298.0,1647198000000000000,0
1198,335.25,1647201600000000000,0
1199,334.75,1647205200000000000,0
1200,344.5,1647208800000000000,0
1201,347.75,1647212400000000000,0
1202,361.75,1647216000000000000,0
1203,421.25,1647219600000000000,0
1204,920.25,1647241200000000000,0
1205,877.25,1647244800000000000,0
1206,910.25,1647248400000000000,0
1207,896.5,1647255600000000000,0
1208,887.25,1647259200000000000,0
1209,880.5,1647262800000000000,0
1210,893.5,1647266400000000000,0
1211,875.0,1647270000000000000,0
1212,907.5,1647273600000000000,0
1213,911.5,1647280800000000000,0
1214,910.25,1647284400000000000,0
1215,884.5,1647288000000000000,0
1216,378.25,1647302400000000000,0
1217,368.0,1647306000000000000,0
1218,908.75,1647324000000000000,0
1219,860.75,1647331200000000000,0
1220,912.25,1647334800000000000,0
1221,908.75,1647338400000000000,0
1222,881.75,1647345600000000000,0
1223,808.25,1647349200000000000,0
1224,912.0,1647356400000000000,0
1225,912.0,1647360000000000000,0
1226,882.0,1647363600000000000,0
1227,882.75,1647370800000000000,0
1228,887.75,1647374400000000000,0
1229,880.0,1647378000000000000,0
1230,377.0,1647388800000000000,0
1231,385.5,1647392400000000000,0
1232,915.0,1647410400000000000,0
1233,883.0,1647417600000000000,0
1234,896.5,1647424800000000000,0
1235,896.5,1647428400000000000,0
1236,784.0,1647435600000000000,0
1237,867.5,1647439200000000000,0
1238,858.25,1647442800000000000,0
1239,891.75,1647446400000000000,0
1240,901.75,1647453600000000000,0
1241,890.75,1647457200000000000,0
1242,361.25,1647478800000000000,0
1243,900.5,1647496800000000000,0
1244,843.0,1647504000000000000,0
1245,857.0,1647507600000000000,0
1246,849.25,1647514800000000000,0
1247,836.25,1647518400000000000,0
1248,857.0,1647522000000000000,0
1249,843.25,1647525600000000000,0
1250,836.0,1647529200000000000,0
1251,870.25,1647532800000000000,0
1252,864.0,1647536400000000000,0
1253,369.25,1647558000000000000,0
1254,363.75,1647561600000000000,0
1255,348.5,1647565200000000000,0
1256,890.25,1647586800000000000,0
1257,846.25,1647590400000000000,0
1258,870.5,1647594000000000000,0
1259,885.0,1647601200000000000,0
1260,860.5,1647604800000000000,0
1261,802.25,1647608400000000000,0
1262,884.0,1647612000000000000,0
1263,885.25,1647619200000000000,0
1264,856.0,1647622800000000000,0
1265,874.25,1647630000000000000,0
1266,886.25,1647633600000000000,0
1267,358.0,1647648000000000000,0
1268,360.25,1647651600000000000,0
1269,385.25,1647655200000000000,0
1270,898.5,1647669600000000000,0
1271,897.0,1647673200000000000,0
1272,888.25,1647680400000000000,0
1273,882.75,1647684000000000000,0
1274,901.25,1647687600000000000,0
1275,888.25,1647691200000000000,0
1276,868.75,1647694800000000000,0
1277,890.0,1647698400000000000,0
1278,890.5,1647702000000000000,0
1279,875.25,1647705600000000000,0
1280,878.5,1647712800000000000,0
1281,881.75,1647716400000000000,0
1282,907.5,1647720000000000000,0
1283,304.25,1647734400000000000,0
1284,329.5,1647738000000000000,0
1285,297.25,1647741600000000000,0
1286,299.25,1647745200000000000,0
1287,294.75,1647748800000000000,0
1288,329.0,1647752400000000000,0
1289,296.75,1647756000000000000,0
1290,296.5,1647759600000000000,0
1291,318.75,1647763200000000000,0
1292,294.5,1647766800000000000,0
1293,300.25,1647770400000000000,0
1294,294.75,1647774000000000000,0
1295,321.75,1647777600000000000,0
1296,297.75,1647781200000000000,0
1297,291.0,1647784800000000000,0
1298,323.0,1647788400000000000,0
1299,288.5,1647792000000000000,0
1300,290.75,1647795600000000000,0
1301,299.75,1647799200000000000,0
1302,324.75,1647802800000000000,0
1303,302.75,1647806400000000000,0
1304,323.25,1647810000000000000,0
1305,323.75,1647813600000000000,0
1306,328.25,1647817200000000000,0
1307,377.75,1647820800000000000,0
1308,363.25,1647824400000000000,0
1309,376.25,1647828000000000000,0
1310,888.25,1647846000000000000,0
1311,876.1425,1647849600000000000,0
1312,891.8375,1647853200000000000,0
1313,858.4125,1647856800000000000,0
1314,848.5925,1647864000000000000,0
1315,779.1975,1647867600000000000,0
1316,858.555,1647874800000000000,0
1317,859.4225,1647878400000000000,0
1318,847.305,1647882000000000000,0
1319,848.245,1647889200000000000,0
1320,859.845,1647892800000000000,0
1321,354.15,1647903600000000000,0
1322,346.7325,1647907200000000000,0
1323,375.005,1647910800000000000,0
1324,891.3875,1647925200000000000,0
1325,882.1625,1647928800000000000,0
1326,891.0425,1647932400000000000,0
1327,876.2725,1647939600000000000,0
1328,869.3925,1647943200000000000,0
1329,876.175,1647950400000000000,0
1330,787.54,1647954000000000000,0
1331,864.8375,1647961200000000000,0
1332,891.95,1647964800000000000,0
1333,872.825,1647968400000000000,0
1334,880.5,1647975600000000000,0
1335,903.3,1647979200000000000,0
1336,383.875,1647993600000000000,0
1337,391.225,1647997200000000000,0
1338,891.275,1648018800000000000,0
1339,873.35,1648022400000000000,0
1340,895.7,1648029600000000000,0
1341,875.225,1648033200000000000,0
1342,869.325,1648036800000000000,0
1343,807.25,1648040400000000000,0
1344,876.45,1648047600000000000,0
1345,916.6,1648051200000000000,0
1346,914.025,1648058400000000000,0
1347,890.85,1648062000000000000,0
1348,907.675,1648065600000000000,0
1349,353.45,1648080000000000000,0
1350,390.5,1648083600000000000,0
1351,389.625,1648087200000000000,0
1352,856.025,1648101600000000000,0
1353,864.0,1648105200000000000,0
1354,914.925,1648108800000000000,0
1355,853.9,1648112400000000000,0
1356,854.3,1648116000000000000,0
1357,875.625,1648119600000000000,0
1358,777.425,1648126800000000000,0
1359,842.1,1648130400000000000,0
1360,869.6,1648134000000000000,0
1361,856.225,1648141200000000000,0
1362,879.275,1648144800000000000,0
1363,872.05,1648148400000000000,0
1364,365.975,1648162800000000000,0
1365,387.925,1648166400000000000,0
1366,351.85,1648170000000000000,0
1367,381.0,1648173600000000000,0
1368,904.4,1648184400000000000,0
1369,893.35,1648188000000000000,0
1370,870.725,1648195200000000000,0
1371,894.925,1648198800000000000,0
1372,884.45,1648202400000000000,0
1373,882.125,1648206000000000000,0
1374,793.8,1648213200000000000,0
