,time,Measure,kWh,label
7354,2022-01-06 08:45:00,Sub - Feeder F04,0.0,unclassified
7376,2022-01-06 09:00:00,Sub - Feeder F04,0.0,unclassified
7387,2022-01-06 09:15:00,Sub - Feeder F04,0.0,unclassified
7413,2022-01-06 09:30:00,Sub - Feeder F04,0.0,unclassified
7425,2022-01-06 09:45:00,Sub - Feeder F04,0.0,unclassified
7450,2022-01-06 10:00:00,Sub - Feeder F04,0.0,unclassified
7482,2022-01-06 10:15:00,Sub - Feeder F04,0.0,unclassified
7505,2022-01-06 10:30:00,Sub - Feeder F04,0.0,unclassified
7511,2022-01-06 10:45:00,Sub - Feeder F04,0.0,unclassified
7545,2022-01-06 11:00:00,Sub - Feeder F04,0.0,unclassified
7562,2022-01-06 11:15:00,Sub - Feeder F04,0.0,unclassified
7580,2022-01-06 11:30:00,Sub - Feeder F04,0.0,unclassified
7597,2022-01-06 11:45:00,Sub - Feeder F04,0.0,unclassified
7627,2022-01-06 12:00:00,Sub - Feeder F04,0.0,unclassified
7632,2022-01-06 12:15:00,Sub - Feeder F04,0.0,unclassified
7673,2022-01-06 12:30:00,Sub - Feeder F04,0.0,unclassified
7676,2022-01-06 12:45:00,Sub - Feeder F04,0.0,unclassified
7716,2022-01-06 13:00:00,Sub - Feeder F04,0.0,unclassified
7731,2022-01-06 13:15:00,Sub - Feeder F04,0.0,unclassified
7747,2022-01-06 13:30:00,Sub - Feeder F04,0.0,unclassified
7765,2022-01-06 13:45:00,Sub - Feeder F04,0.0,unclassified
7791,2022-01-06 14:00:00,Sub - Feeder F04,0.0,unclassified
7824,2022-01-06 14:15:00,Sub - Feeder F04,0.0,unclassified
7830,2022-01-06 14:30:00,Sub - Feeder F04,0.0,unclassified
7870,2022-01-06 14:45:00,Sub - Feeder F04,0.0,unclassified
7889,2022-01-06 15:00:00,Sub - Feeder F04,0.0,unclassified
7912,2022-01-06 15:15:00,Sub - Feeder F04,0.0,unclassified
7930,2022-01-06 15:30:00,Sub - Feeder F04,0.0,unclassified
7955,2022-01-06 15:45:00,Sub - Feeder F04,0.0,unclassified
7963,2022-01-06 16:00:00,Sub - Feeder F04,0.0,unclassified
7987,2022-01-06 16:15:00,Sub - Feeder F04,0.0,unclassified
8021,2022-01-06 16:30:00,Sub - Feeder F04,0.0,unclassified
8031,2022-01-06 16:45:00,Sub - Feeder F04,0.0,unclassified
8068,2022-01-06 17:00:00,Sub - Feeder F04,0.0,unclassified
8076,2022-01-06 17:15:00,Sub - Feeder F04,0.0,unclassified
8098,2022-01-06 17:30:00,Sub - Feeder F04,0.0,unclassified
8119,2022-01-06 17:45:00,Sub - Feeder F04,0.0,unclassified
8153,2022-01-06 18:00:00,Sub - Feeder F04,0.0,unclassified
8169,2022-01-06 18:15:00,Sub - Feeder F04,0.0,unclassified
8183,2022-01-06 18:30:00,Sub - Feeder F04,0.0,unclassified
8204,2022-01-06 18:45:00,Sub - Feeder F04,0.0,unclassified
8230,2022-01-06 19:00:00,Sub - Feeder F04,0.0,unclassified
8255,2022-01-06 19:15:00,Sub - Feeder F04,0.0,unclassified
8282,2022-01-06 19:30:00,Sub - Feeder F04,0.0,unclassified
8295,2022-01-06 19:45:00,Sub - Feeder F04,0.0,unclassified
8323,2022-01-06 20:00:00,Sub - Feeder F04,0.0,unclassified
8343,2022-01-06 20:15:00,Sub - Feeder F04,0.0,unclassified
8360,2022-01-06 20:30:00,Sub - Feeder F04,0.0,unclassified
8391,2022-01-06 20:45:00,Sub - Feeder F04,0.0,unclassified
8404,2022-01-06 21:00:00,Sub - Feeder F04,0.0,unclassified
8437,2022-01-06 21:15:00,Sub - Feeder F04,0.0,unclassified
8459,2022-01-06 21:30:00,Sub - Feeder F04,0.0,unclassified
8483,2022-01-06 21:45:00,Sub - Feeder F04,0.0,unclassified
8503,2022-01-06 22:00:00,Sub - Feeder F04,0.0,unclassified
8519,2022-01-06 22:15:00,Sub - Feeder F04,0.0,unclassified
8544,2022-01-06 22:30:00,Sub - Feeder F04,0.0,unclassified
8564,2022-01-06 22:45:00,Sub - Feeder F04,0.0,unclassified
8590,2022-01-06 23:00:00,Sub - Feeder F04,0.0,unclassified
8603,2022-01-06 23:15:00,Sub - Feeder F04,0.0,unclassified
8627,2022-01-06 23:30:00,Sub - Feeder F04,0.0,unclassified
8651,2022-01-06 23:45:00,Sub - Feeder F04,0.0,unclassified
8666,2022-01-07 00:00:00,Sub - Feeder F04,0.0,unclassified
8703,2022-01-07 00:15:00,Sub - Feeder F04,0.0,unclassified
8718,2022-01-07 00:30:00,Sub - Feeder F04,0.0,unclassified
